Date,Open,High,Low,Close,Volume
2020-02-26,30.818395614624023,31.40587186884204,30.712456791884506,0.3125890197647104,14421900
2020-02-27,29.57602882385254,30.741350389397322,29.421936989272666,0.29651832260307126,14940400
2020-02-28,29.3737850189209,29.3737850189209,28.246987290619934,0.26598399164556435,20827000
2020-03-02,30.259815216064453,30.28870812605948,28.641848994736954,0.28084943430249004,14994600
2020-03-03,29.393049240112305,31.107321552775517,29.14264952139211,0.3005360911833192,15816200
2020-03-04,30.365753173828125,30.404275215791387,29.23895543337803,0.2904918440602277,16227800
2020-03-05,29.342187881469727,29.99531970439551,29.254453617246245,0.2887352971696419,17921300
2020-03-06,27.967687606811523,28.79628797948826,27.73373018264309,0.2616917618738844,20009500
2020-03-09,24.06839370727539,25.46239166604491,23.541988103546334,0.19642134924675542,28350600
2020-03-10,26.437217712402344,26.45671277194858,23.970913254601104,0.19601472064563757,18287700
2020-03-11,25.345409393310547,25.94980074310157,25.111451991260903,0.1964212943905293,21309700
2020-03-12,22.45993423461914,23.73695249344323,21.933528654435133,0.14762100902048453,20344500
2020-03-13,24.087886810302734,24.692278173762208,22.323456867861925,0.16795445927689873,17909800
2020-03-16,20.471294403076172,21.84579544996502,20.471294403076172,0.10512407800813917,18056800
2020-03-17,19.808412551879883,21.036690343415074,19.009057606435125,0.10105733481823415,23544400
2020-03-18,16.377033233642578,18.570385998469433,13.969219978946352,0.05063033752970386,39591100
2020-03-19,17.264122009277344,18.51189666588822,14.622351413118166,0.0,34361800
2020-03-20,17.683300018310547,18.48265509584017,17.234882041873348,0.042293686962812826,35702000
2020-03-23,17.156892776489258,18.092722378809402,16.796207288514946,0.03395689323148232,25419700
2020-03-24,20.578523635864258,21.124424247554234,18.131716551891873,0.06059373177120536,24082900
2020-03-25,20.948957443237305,22.567164354805236,20.471294136504923,0.13542093675844563,27617200
2020-03-26,21.992013931274414,22.391691350137812,20.52977892782453,0.10776731837037462,16959000
2020-03-27,20.84172821044922,21.407125836570053,20.217841687647883,0.10227743970249953,18349700
2020-03-30,20.78323745727539,21.914032608507117,20.110608697883443,0.1213908340881868,18477800
2020-03-31,20.256834030151367,21.65083014425078,20.032623200652647,0.09414398877185348,20303000
2020-04-01,18.775100708007812,19.662189938350256,18.51189791852293,0.06425377960769457,17467100
2020-04-02,17.732040405273438,19.194275689879937,17.3421113679107,0.05612041177308713,17920600
2020-04-03,17.5858154296875,18.30718453902574,17.400598458850023,0.04188692923073545,13835500
2020-04-06,19.057798385620117,19.26251228429504,18.08297490074281,0.056120396556737395,22442100
2020-04-07,20.76374053955078,21.650829807132528,20.188594505492944,0.10024404618650518,30405600
2020-04-08,22.547664642333984,23.00583283474262,20.92945793140329,0.10980070611100284,23774400
2020-04-09,23.45425033569336,24.36083638947695,22.986335552878625,0.159007689158921,22490500
2020-04-13,22.430688858032227,23.49324661703729,22.14798915181608,0.15656774595674722,14802600
2020-04-14,22.401445388793945,23.171556908324497,22.099250600056028,0.1476210497775825,12654700
2020-04-15,21.11467933654785,21.709322336243467,20.92946232922277,0.11346082997256685,12760900
2020-04-16,20.344568252563477,21.104929429573588,20.042371614149776,0.10776741396251793,11501700
2020-04-17,21.914033889770508,21.972524643974555,21.280398927187527,0.11346081953877896,17166300
