Date,Open,High,Low,Close,Volume
2020-05-01,46.75466537475586,51.518001556396484,45.5359992980957,0.05622578913547439,487977000
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,0.04824211460519199,288556500
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,0.06136935332987536,254875500
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,0.059404477968376064,166848000
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,0.0595094472850276,172915500
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,0.06195777538175292,241297500
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,0.06147580311319468,247794000
2020-05-12,53.96066665649414,56.21933364868164,53.866668701171875,0.06687069132912077,238603500
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,0.06595848698709136,285982500
2020-05-14,53.55533218383789,53.557334899902344,50.93333435058594,0.05992193913791378,205233000
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,0.06145214102593854,157776000
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,0.06698601545263733,174987000
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,0.0651216764675957,144547500
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,0.06590969926553034,109639500
2020-05-21,55.17333221435547,55.5,53.06666564941406,0.06524439446464173,183819000
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,0.0661565988066711,149812500
2020-05-26,54.591331481933594,55.63999938964844,54.38066864013672,0.06797953548387162,121345500
2020-05-27,54.68199920654297,55.180667877197266,52.33333206176758,0.06596291992728523,173242500
2020-05-28,53.72066879272461,54.983333587646484,53.44599914550781,0.06487625739312272,108834000
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,0.0641725112177286,176467500
2020-06-01,59.87333297729492,59.93333435058594,56.939998626708984,0.07145392003928464,224092500
2020-06-02,58.770668029785156,60.57733154296875,58.06666564941406,0.07687986421599632,203484000
2020-06-03,58.86399841308594,59.862667083740234,58.67333221435547,0.07590703687887307,119242500
2020-06-04,57.62533187866211,59.71666717529297,57.229331970214844,0.07616724370040495,133315500
2020-06-05,59.04399871826172,59.10133361816406,57.746665954589844,0.07438718133790381,117178500
2020-06-08,63.327999114990234,63.33333206176758,60.61066818237305,0.08047251690864246,212620500
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,0.08357875593272696,170823000
2020-06-10,68.336669921875,68.49866485595703,65.5,0.09124753097286431,278451000
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,0.09099915096505573,238747500
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,0.0894911222378098,251451000
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,0.08029362577631546,235458000
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,0.09420000449892671,210766500
2020-06-17,66.11933135986328,67.0,65.50466918945312,0.09063101389353673,148362000
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,0.09289157651773783,146278500
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,0.09433751024303164,130195500
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,0.0924406348305366,95436000
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,0.09228245331193971,95479500
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,0.09157722666987778,164394000
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,0.0856870419853833,138817500
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,0.09167627411985813,132823500
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,0.08786629738018903,135396000
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,0.09340902922746602,253777500
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,0.104719236222001,199903500
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,0.12519293970352818,258751500
2020-07-06,91.43866729736328,91.85266876220703,84.40266418457031,0.13335550536613755,308548500
2020-07-07,92.65733337402344,95.30000305175781,89.11399841308594,0.15232710198708999,322345500
2020-07-08,91.05867004394531,94.48400115966797,87.42266845703125,0.15232561306061265,244669500
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783203,0.15114137508332806,175764000
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966797,0.15099500345883543,350064000
2020-07-13,99.80400085449219,119.66600036621094,98.0739974975586,0.18987847069079108,584781000
2020-07-14,101.12000274658203,106.0,95.4000015258789,0.1746503397869808,351271500
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,0.17272835565979996,245517000
2020-07-16,100.04266357421875,102.11399841308594,97.73332977294922,0.16299417734151517,214512000
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,0.16835950698294253,139950000
2020-07-20,109.53333282470703,110.0,99.19999694824219,0.16918152975537928,256821000
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,0.18705905304902068,241608000
2020-07-22,106.15533447265625,108.4280014038086,104.13333129882812,0.18100771745278418,212416500
2020-07-23,100.87133026123047,112.5999984741211,98.71800231933594,0.19282800020313695,364927500
2020-07-24,94.46666717529297,97.66666412353516,91.10266876220703,0.153953398851569,290949000
2020-07-27,102.63999938964844,103.19599914550781,94.19999694824219,0.1567609896796161,240730500
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498047,0.1669623694390193,237130500
2020-07-29,99.94066619873047,102.32066345214844,99.13333129882812,0.1665188216253475,141403500
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,0.1645968205785476,114315000
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,0.16858866630349834,183123000
2020-08-03,99.0,100.65399932861328,96.29199981689453,0.15886040985188474,132139500
2020-08-04,99.13333129882812,101.82733154296875,97.46666717529297,0.16563323184410034,126225000
2020-08-05,99.00133514404297,99.98933410644531,97.88733673095703,0.16533458364806292,74217000
2020-08-06,99.30533599853516,101.15399932861328,98.48400115966797,0.16501522583829542,89884500
2020-08-07,96.84733581542969,99.98332977294922,94.33399963378906,0.16630296112537327,133446000
2020-08-10,94.57133483886719,97.16666412353516,92.38933563232422,0.158682990726416,112834500
2020-08-11,91.6259994506836,94.66666412353516,91.0,0.15099500345883543,129387000
2020-08-12,103.65066528320312,105.66666412353516,95.66666412353516,0.16193560137499316,327441000
2020-08-13,108.06666564941406,110.07866668701172,104.48400115966797,0.1827818748682332,306379500
2020-08-14,110.04733276367188,111.25333404541016,108.44266510009766,0.19076407739165732,188664000
2020-08-17,122.3759994506836,123.05733489990234,111.52200317382812,0.1925397068139646,303634500
2020-08-18,125.80599975585938,128.25999450683594,123.00733184814453,0.22536001163596045,247117500
2020-08-19,125.23533630371094,127.4000015258789,122.74732971191406,0.2203347324984116,183079500
2020-08-20,133.45533752441406,134.79933166503906,123.80400085449219,0.2196960337984957,309177000
2020-08-21,136.6653289794922,139.69932556152344,135.00332641601562,0.2469115117712624,322344000
2020-08-24,134.27999877929688,141.93333435058594,128.50132751464844,0.2589638978558875,300954000
2020-08-25,134.8893280029297,135.19667053222656,131.1999969482422,0.23658150906776107,159883500
2020-08-26,143.54466247558594,144.39999389648438,136.90866088867188,0.24916466360231496,213591000
2020-08-27,149.25,153.0399932861328,142.8333282470703,0.26697418694695213,355395000
2020-08-28,147.55999755859375,154.5659942626953,145.76800537109375,0.2839261901583635,301218000
2020-08-31,166.10667419433594,166.7133331298828,146.70333862304688,0.2732709585372807,355123200
2020-09-01,158.35000610351562,167.49667358398438,156.836669921875,0.3157988271167791,269523300
2020-09-02,149.1233367919922,159.67999267578125,135.0399932861328,0.29868564761419714,288528300
2020-09-03,135.6666717529297,143.93333435058594,134.0,0.2456385473116244,262788300
2020-09-04,139.44000244140625,142.6666717529297,124.00666809082031,0.2423711658356074,330965700
2020-09-08,110.06999969482422,122.913330078125,109.95999908447266,0.20776782079815578,346397100
2020-09-09,122.09333038330078,123.0,113.836669921875,0.20821136861182757,238397400
2020-09-10,123.77999877929688,132.99667358398438,120.1866683959961,0.23009994139805343,254791800
2020-09-11,124.23999786376953,127.5,120.16666412353516,0.22694343418574006,182152500
2020-09-14,139.8733367919922,140.0,124.43333435058594,0.22621159298289592,249061800
2020-09-15,149.9199981689453,153.97999572753906,143.56666564941406,0.26732015931750186,291894600
2020-09-16,147.25332641601562,152.59666442871094,145.10333251953125,0.2697670069475594,216837900
2020-09-17,141.14332580566406,145.92999267578125,136.0,0.25182591664510756,230337600
2020-09-18,147.38333129882812,150.3333282470703,142.93333435058594,0.27573259391439714,259220400
2020-09-21,149.79666137695312,151.89332580566406,135.69000244140625,0.27956918521484847,328430400
2020-09-22,141.41000366210938,145.9199981689453,139.1999969482422,0.26217510619662354,238742400
2020-09-23,126.78666687011719,137.38333129882812,125.2933349609375,0.2441083369637901,285222600
2020-09-24,129.26333618164062,133.1666717529297,117.0999984741211,0.21353382393855555,289683300
2020-09-25,135.77999877929688,136.2433319091797,130.43333435058594,0.235466743046339,201625500
2020-09-28,140.39999389648438,142.69332885742188,138.51666259765625,0.25849373548143356,149158800
2020-09-29,139.69000244140625,142.8333282470703,137.1999969482422,0.2521216039078094,150657900
2020-09-30,143.00332641601562,144.64332580566406,140.1566619873047,0.2560542986445245,144436800
2020-10-01,149.3866729736328,149.6266632080078,144.80667114257812,0.270424909415109,152224500
2020-10-02,138.3633270263672,146.3766632080078,138.3333282470703,0.25610603883961164,214290000
2020-10-05,141.89332580566406,144.54666137695312,139.77667236328125,0.257554933498241,134168400
2020-10-06,137.9933319091797,142.92666625976562,135.35000610351562,0.2578801962550606,147438900
2020-10-07,141.76666259765625,143.3000030517578,137.9499969482422,0.25498240693780183,129383100
2020-10-08,141.97332763671875,146.3333282470703,141.76666259765625,0.2687099029878956,121263300
2020-10-09,144.6666717529297,144.8633270263672,142.15333557128906,0.26256689689558915,86777100
2020-10-12,147.43333435058594,149.5800018310547,146.19332885742188,0.2713415466973323,116373300
2020-10-13,148.88333129882812,149.6300048828125,145.53334045410156,0.27233953350799855,103391100
2020-10-14,153.76666259765625,155.3000030517578,149.11666870117188,0.2770927620906731,143639100
2020-10-15,149.6266632080078,152.19000244140625,147.5,0.27748455278963874,107017200
2020-10-16,146.55667114257812,151.98333740234375,146.28334045410156,0.2805375626921588,98327700
2020-10-19,143.61000061035156,149.0,142.9566650390625,0.27447590612829537,108863400
2020-10-20,140.64666748046875,143.9166717529297,139.68333435058594,0.26376446753269345,94968900
2020-10-21,140.8800048828125,144.31666564941406,140.4166717529297,0.25707441631692196,97111500
2020-10-22,141.92999267578125,148.41000366210938,141.50332641601562,0.27128242954833476,119979600
2020-10-23,140.2100067138672,140.9633331298828,135.7933349609375,0.25643867855034164,101151000
2020-10-26,140.0933380126953,141.9199981689453,136.6666717529297,0.24889117487982057,84717600
2020-10-27,141.55999755859375,143.5,140.03334045410156,0.2578579977148532,68059500
2020-10-28,135.33999633789062,139.53334045410156,135.3333282470703,0.2524764083195087,76354200
2020-10-29,136.94332885742188,139.35333251953125,135.48666381835938,0.24765665179468813,67965900
2020-10-30,129.34666442871094,135.8633270263672,126.37000274658203,0.2453946002440097,127533900
2020-11-02,133.50332641601562,135.66000366210938,130.76666259765625,0.2358585337453046,87063300
2020-11-03,141.3000030517578,142.58999633789062,135.56333923339844,0.24748660962312977,103055100
2020-11-04,140.32666015625,145.13333129882812,139.03334045410156,0.262929112100437,96429300
2020-11-05,146.02999877929688,146.6666717529297,141.3333282470703,0.2612141056732236,85243500
2020-11-06,143.31666564941406,145.52333068847656,141.42666625976562,0.26698010881362333,65118000
2020-11-09,140.4199981689453,150.8333282470703,140.3333282470703,0.2694934843858269,104499000
2020-11-10,136.7866668701172,140.02999877929688,132.00999450683594,0.25514503831621166,90852600
2020-11-11,139.0433349609375,139.56666564941406,136.86000061035156,0.2524542436185394,52073100
2020-11-12,137.25332641601562,141.0,136.5066680908203,0.2514193381990831,59565300
2020-11-13,136.1666717529297,137.50999450683594,133.8866729736328,0.24831455426223772,59313300
2020-11-16,136.02999877929688,137.48333740234375,134.69667053222656,0.24689523509772618,80515800
2020-11-17,147.20333862304688,154.0,144.336669921875,0.2847733554847242,183564900
2020-11-18,162.2133331298828,165.3333282470703,147.8333282470703,0.27603565813100933,234132000
2020-11-19,166.42333984375,169.5366668701172,162.52333068847656,0.30830302980210705,187425900
2020-11-20,163.20333862304688,167.5,163.02000427246094,0.3127310294672001,98735700
2020-11-23,173.9499969482422,175.3333282470703,167.26333618164062,0.3168041570421176,150780900
2020-11-24,185.1266632080078,186.663330078125,175.39999389648438,0.3440817300168365,160945500
2020-11-25,191.3333282470703,191.3333282470703,181.7899932861328,0.3512226890805711,146790600
2020-11-27,195.25332641601562,199.5933380126953,192.81666564941406,0.3742127290676374,112683300
2020-11-30,189.1999969482422,202.60000610351562,184.836669921875,0.38977349968217767,189009300
2020-12-01,194.9199981689453,199.28334045410156,190.68333435058594,0.3863582745748098,120310500
2020-12-02,189.60667419433594,190.51333618164062,180.40333557128906,0.35593896521521745,143327100
2020-12-03,197.7933349609375,199.6566619873047,194.14332580566406,0.3807623136059684,127656000
2020-12-04,199.67999267578125,199.67999267578125,195.1666717529297,0.3814941209695744,88203900
2020-12-07,213.9199981689453,216.26333618164062,201.01666259765625,0.3917768164181825,168929100
2020-12-08,216.6266632080078,217.0933380126953,206.1666717529297,0.40699753652884424,192795000
2020-12-09,201.4933319091797,218.10667419433594,196.0,0.42782903919464443,213873600
2020-12-10,209.02333068847656,209.25,188.77999877929688,0.3691933548771407,201249600
2020-12-11,203.3300018310547,208.0,198.93333435058594,0.3992356274455882,139425000
2020-12-14,213.27667236328125,214.25,203.39999389648438,0.4021851569579341,156121800
2020-12-15,211.0833282470703,215.63333129882812,207.93333435058594,0.4201336580535344,135214500
2020-12-16,207.58999633789062,210.8333282470703,201.6666717529297,0.40900826405799756,126287400
2020-12-17,218.63333129882812,219.60667419433594,206.5,0.40897868856387976,168810300
2020-12-18,231.6666717529297,231.6666717529297,209.51333618164062,0.4390727013274144,666378600
2020-12-21,216.6199951171875,222.8333282470703,215.35667419433594,0.4371063708786759,174135900
2020-12-22,213.44667053222656,216.6266632080078,204.7433319091797,0.4236228218961968,155148000
2020-12-23,215.32666015625,217.1666717529297,207.52333068847656,0.4119430058232845,99519000
2020-12-24,220.58999633789062,222.02999877929688,213.6666717529297,0.4199192864800375,68596800
2020-12-28,221.22999572753906,227.13333129882812,220.26666259765625,0.4432198014768645,96835800
2020-12-29,221.99667358398438,223.3000030517578,218.3333282470703,0.43323279329095826,68732400
2020-12-30,231.5933380126953,232.1999969482422,222.7866668701172,0.4413643283722106,128538000
2020-12-31,235.22332763671875,239.57333374023438,230.3733367919922,0.46205536436057026,148949700
2021-01-04,243.2566680908203,248.163330078125,239.06333923339844,0.47644817367136216,145914600
2021-01-05,245.0366668701172,246.94667053222656,239.73333740234375,0.4795529237689694,96735600
2021-01-06,251.9933319091797,258.0,249.6999969482422,0.5053002863958539,134100000
2021-01-07,272.0133361816406,272.3299865722656,258.3999938964844,0.519449114799793,154496700
2021-01-08,293.3399963378906,294.8299865722656,279.46331787109375,0.5773825672478086,225166500
2021-01-11,270.39666748046875,284.80999755859375,267.8733215332031,0.5725036258955143,177904800
2021-01-12,283.14666748046875,289.3333435058594,275.7799987792969,0.5589018087758021,138812100
2021-01-13,284.8033447265625,286.8233337402344,277.3333435058594,0.5749874259736,99937500
2021-01-14,281.6666564941406,287.6666564941406,279.5833435058594,0.5680608723226004,93798900
2021-01-15,275.38665771484375,286.6333312988281,273.0333251953125,0.5744256269423141,116332800
2021-01-19,281.51666259765625,283.3333435058594,277.6666564941406,0.5639285599202092,76101000
2021-01-20,283.48333740234375,286.5,279.09332275390625,0.5794080486847827,76997700
2021-01-21,281.663330078125,285.239990234375,280.47332763671875,0.5766433152518159,61563300
2021-01-22,282.21331787109375,282.6666564941406,276.2066650390625,0.5613486564058596,60199500
2021-01-25,293.6000061035156,300.1333312988281,279.6066589355469,0.5766433152518159,123520200
2021-01-26,294.36334228515625,298.6333312988281,290.5333251953125,0.6035365083207176,69394800
2021-01-27,288.0533447265625,297.1666564941406,286.2200012207031,0.5879904916139981,82002000
2021-01-28,278.4766540527344,282.6666564941406,267.0,0.5507703075337879,79134000
2021-01-29,264.510009765625,280.8033447265625,260.0333251953125,0.5581625567798094,104972400
2021-02-01,279.9366760253906,280.6666564941406,265.1866760253906,0.5465492686490432,76174200
2021-02-02,290.92999267578125,293.5,280.73333740234375,0.5690144620528519,73038600
2021-02-03,284.89666748046875,292.6933288574219,284.35333251953125,0.5929211393221414,55030500
2021-02-04,283.3299865722656,285.5,277.8066711425781,0.5766433152518159,47438100
2021-02-05,284.07666015625,288.25665283203125,279.65667724609375,0.5692509983273181,55699800
2021-02-08,287.8066711425781,292.5899963378906,284.9166564941406,0.587487843570948,60485100
2021-02-09,283.1533203125,286.6000061035156,280.5833435058594,0.5767320417341693,45473100
2021-02-10,268.2733459472656,281.6066589355469,266.67333984375,0.5682456345627414,108648300
2021-02-11,270.5533447265625,276.6266784667969,267.24334716796875,0.5451816896796187,64868400
2021-02-12,272.0400085449219,272.4433288574219,261.77667236328125,0.5369171325533124,71304900
2021-02-16,265.40667724609375,273.6666564941406,264.14666748046875,0.5492918035418025,59406900
2021-02-17,266.04998779296875,266.61334228515625,254.00332641601562,0.5205283834604261,77989500
2021-02-18,262.4599914550781,264.89666748046875,258.75665283203125,0.5218663869357327,53871300
2021-02-19,260.4333190917969,265.5966796875,259.1233215332031,0.5322895490617814,56874900
2021-02-22,238.1666717529297,256.1666564941406,236.73333740234375,0.5083680840454329,111809100
2021-02-23,232.94667053222656,237.8699951171875,206.3333282470703,0.4340681487232147,199820700
2021-02-24,247.33999633789062,248.3333282470703,231.38999938964844,0.470822637208403,110301000
2021-02-25,227.4066619873047,245.73666381835938,223.52667236328125,0.48139360912656437,117071700
2021-02-26,225.1666717529297,235.56666564941406,219.836669921875,0.46206274131448066,123267600
2021-03-01,239.47666931152344,239.6666717529297,228.35000610351562,0.4547517739184259,81408600
2021-03-02,228.81333923339844,240.3699951171875,228.3333282470703,0.4755758657910776,71196600
2021-03-03,217.73333740234375,233.56666564941406,217.23666381835938,0.45318461112256336,90624000
2021-03-04,207.14666748046875,222.81666564941406,200.0,0.42938882503659653,197758500
2021-03-05,199.31666564941406,209.27999877929688,179.8300018310547,0.4074041149748688,268189500
2021-03-08,187.6666717529297,206.7100067138672,186.26333618164062,0.3885463873901937,155361000
2021-03-09,224.52667236328125,226.02999877929688,198.40333557128906,0.39418671160021185,202569900
2021-03-10,222.68666076660156,239.28334045410156,218.35333251953125,0.46228452368112605,181817100
2021-03-11,233.1999969482422,234.1666717529297,225.72666931152344,0.461619210420428,108761700
2021-03-12,231.2433319091797,231.6266632080078,222.04666137695312,0.4398858582194634,100751400
2021-03-15,235.97999572753906,237.72666931152344,228.01333618164062,0.4576938926376233,88006800
2021-03-16,225.6266632080078,235.97332763671875,223.6666717529297,0.46453916443865606,96587100
2021-03-17,233.93666076660156,234.57666015625,217.00332641601562,0.43017978338843815,121117500
2021-03-18,217.72000122070312,229.7433319091797,217.3333282470703,0.45044945318371443,99674400
2021-03-19,218.2899932861328,219.07666015625,208.2066650390625,0.42258791647674043,128682000
2021-03-22,223.3333282470703,233.2066650390625,222.9166717529297,0.4506712355503598,118536600
2021-03-23,220.72000122070312,225.93333435058594,219.1699981689453,0.4441512265061467,91475700
2021-03-24,210.08999633789062,222.67333984375,210.0366668701172,0.4383408939638083,101385600
2021-03-25,213.4633331298828,215.1666717529297,203.1666717529297,0.39774978033893066,117674700
2021-03-26,206.23666381835938,214.60667419433594,199.9633331298828,0.41909134184092955,101558400
2021-03-29,203.76333618164062,205.4933319091797,198.67333984375,0.39970135687984837,85911000
2021-03-30,211.8733367919922,212.55332946777344,197.00332641601562,0.38943344917829914,118297200
2021-03-31,222.64332580566406,224.0,213.70333862304688,0.42260267038456123,100011900
2021-04-01,220.5833282470703,230.80667114257812,219.80667114257812,0.4534655106382063,105895200
2021-04-05,230.35000610351562,236.05332946777344,228.23333740234375,0.4677622165127344,125528400
2021-04-06,230.5399932861328,232.18333435058594,227.1233367919922,0.4548922405958664,84815400
2021-04-07,223.6566619873047,230.4600067138672,222.6133270263672,0.4524527699197193,78928200
2021-04-08,227.93333435058594,229.85000610351562,223.88333129882812,0.44534138635010245,71772900
2021-04-09,225.67333984375,226.99000549316406,223.14332580566406,0.44562969665889385,64311300
2021-04-12,233.9933319091797,234.93333435058594,227.3633270263672,0.4514917693963193,87407100
2021-04-13,254.10667419433594,254.3333282470703,236.8866729736328,0.47145096418183485,133958400
2021-04-14,244.07666015625,260.2633361816406,242.67666625976562,0.5143262602191221,147052200
2021-04-15,246.28334045410156,247.89666748046875,240.43666076660156,0.49392353453955384,83546700
2021-04-16,246.5933380126953,249.80332946777344,241.53334045410156,0.48324167143806973,83938500
2021-04-19,238.2100067138672,241.8000030517578,230.60000610351562,0.47655165406153643,119058600
2021-04-20,239.663330078125,245.75,236.89666748046875,0.47494012802449725,106827000
2021-04-21,248.0399932861328,248.27999877929688,232.6666717529297,0.4655888914444094,93646500
2021-04-22,239.89666748046875,251.2566680908203,239.34666442871094,0.49274078548874667,106770900
2021-04-23,243.13333129882812,245.7866668701172,238.48666381835938,0.47669949769288733,85110000
2021-04-26,246.06666564941406,249.76666259765625,244.20333862304688,0.4923711594907503,93115500
2021-04-27,234.913330078125,241.3333282470703,234.4499969482422,0.4753393295166114,88311000
2021-04-28,231.46665954589844,236.1666717529297,231.1999969482422,0.4594089329040747,66813000
2021-04-29,225.6666717529297,234.0833282470703,222.8333282470703,0.46170052610963286,86536200
2021-04-30,236.47999572753906,238.49000549316406,222.04666137695312,0.438104323850104,122276100
2021-05-03,228.3000030517578,235.3333282470703,226.8333282470703,0.4648718379886242,81129300
2021-05-04,224.53334045410156,227.81666564941406,219.23333740234375,0.44649459374602996,89217900
2021-05-05,223.64666748046875,228.43333435058594,222.44667053222656,0.4480617565418925,65705700
2021-05-06,221.17999267578125,227.0066680908203,216.6666717529297,0.4478399741752471,83353800
2021-05-07,224.1233367919922,230.0,220.07333374023438,0.4367811081218563,70407600
2021-05-10,209.67999267578125,221.68333435058594,209.20333862304688,0.4361157948611581,94177200
2021-05-11,205.73333740234375,209.03334045410156,198.53334045410156,0.3875780099128834,139511700
2021-05-12,196.6300048828125,206.80332946777344,195.58999633789062,0.3899804943017642,101470800
2021-05-13,190.56333923339844,202.15333557128906,186.5500030517578,0.38927822859303784,132554700
2021-05-14,196.5800018310547,197.6233367919922,190.15333557128906,0.3758759952997637,100112700
2021-05-17,192.27667236328125,196.57666015625,187.06666564941406,0.37006566275742536,97171200
2021-05-18,192.6233367919922,198.75,187.7933349609375,0.36448445569640475,110491800
2021-05-19,187.82000732421875,188.73666381835938,182.32666015625,0.3530633744381661,118735200
2021-05-20,195.5933380126953,196.28334045410156,190.35667419433594,0.3696590843114009,92463300
2021-05-21,193.6266632080078,198.89332580566406,193.3333282470703,0.3852642181671178,78091800
2021-05-24,202.14666748046875,204.82666015625,191.21665954589844,0.374537991824457,103674300
2021-05-25,201.56333923339844,204.663330078125,198.57000732421875,0.393543563040483,84017700
2021-05-26,206.3766632080078,208.72332763671875,200.5,0.3937283929591002,85917900
2021-05-27,210.28334045410156,210.3766632080078,205.40333557128906,0.40310182807939543,79111800
2021-05-28,208.4066619873047,211.8633270263672,207.4600067138672,0.4092078478844356,68211000
2021-06-01,207.96665954589844,211.26666259765625,206.85000610351562,0.40869037825508836,54254700
2021-06-02,201.7066650390625,207.7866668701172,199.7133331298828,0.40302051239019054,69908400
2021-06-03,190.94667053222656,201.51666259765625,190.4066619873047,0.3894704354655655,90335700
2021-06-04,199.68333435058594,200.20333862304688,192.39999389648438,0.37314083736091475,72110700
2021-06-07,201.7100067138672,203.3333282470703,194.2933349609375,0.38210031708127506,67631100
